"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","changeOfDirectionRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","id","team","signatureSlotList"
89,27,90,79,77,0,5,6,1993,55,13,69,74,2220000,2150000,70000,73,78,88,0,"San Diego State",50,280000,4,3830000,1,3,0,0,0,0,0,0,1,6,6,0,0,339,0,0,34,"Damontae",2,0,71,1,80,4,"San Bernardino",52,0,88,97,77,true,false,false,false,27,76,82,25,30,76,1,"Kazee",11,400,71,35,35,35,2,85,6,2,77,77,77,8618,0,"FS",26,0,12594,72,0,79,0,0,24,2016,554042687,13,18,28,35,35,35,8,12,1,90,1,77,88,64,94,37,68,1,71,1012793390,77,6,6,19,6,0,6,22,14,0,82,27,190,0,3,76,"554042687","Falcons",
74,26,63,73,30,0,3,8,1994,31,16,16,10,660000,660000,0,39,36,56,0,"Georgia Southern",50,0,1,660000,1,4,0,0,0,0,0,0,0,0,64,0,0,4731,0,0,10,"Younghoe",2,0,69,0,27,29,"Ridgewood",15,0,91,97,80,true,false,false,false,7,16,74,85,93,8,1,"Koo",15,0,15,14,16,10,1,93,17,1,18,81,81,9837,0,"K",10,0,12936,10,0,27,0,0,12,2016,554042736,10,10,10,16,16,15,10,5,1,50,0,12,71,19,87,17,47,0,36,1012793390,80,22,26,45,33,0,20,36,12,0,69,18,185,0,3,20,"554042736","Falcons",
85,23,69,87,14,0,28,2,1997,15,12,8,18,3330000,500000,10500000,19,26,57,0,"Boston College",50,12670000,4,2000000,3,4,0,0,0,0,0,0,1,15,2,0,0,5203,0,0,10,"Chris",2,0,75,1,28,20,"Dudley",83,0,93,97,75,true,false,false,false,63,14,75,25,25,10,1,"Lindstrom",86,0,12,74,79,77,1,85,6,1,10,79,79,9551,0,"RG",10,0,20369,10,0,23,0,11,12,2018,554042830,5,6,16,76,81,78,5,2,1,92,0,14,75,10,88,27,87,0,32,1012793390,75,6,6,30,6,0,6,23,10,0,87,31,307,0,1,12,"554042830","Falcons",
78,34,68,91,55,0,19,11,1985,26,12,8,15,10550000,8000000,2550000,55,29,55,1,"California",50,12500000,5,32500000,1,4,0,0,0,0,0,0,1,22,2,0,0,13498,0,0,10,"Alex",2,0,76,1,20,4,"Santa Barbara",94,0,98,97,85,true,false,false,false,51,25,70,16,19,10,1,"Mack",91,6500,7,78,82,81,0,90,6,1,21,87,87,1950,0,"C",10,0,20067,10,0,32,0,0,15,2008,554042876,5,5,15,91,89,91,5,0,1,99,0,15,62,25,90,52,92,0,26,1012793390,85,6,6,30,6,0,6,17,10,0,88,50,311,0,11,12,"554042876","Falcons",
83,28,71,93,28,0,11,2,1992,40,12,23,35,10770000,3550000,26090000,45,40,59,0,"Texas A&M",50,35970000,6,49050000,4,4,0,0,0,0,0,0,1,7,2,0,0,1065,0,0,30,"Jake",2,0,77,1,40,42,"Missouri City",85,0,98,97,81,true,false,false,false,70,10,75,20,22,10,1,"Matthews",89,750,12,85,81,83,0,84,6,1,30,81,81,6514,0,"LT",35,0,12349,10,0,50,0,11,35,2013,554042921,10,18,28,81,77,79,5,2,1,99,0,25,69,15,91,20,86,0,45,1012793390,81,6,6,24,6,0,6,25,13,0,87,37,305,0,6,15,"554042921","Falcons",
75,28,57,76,10,0,31,5,1992,20,12,5,10,1080000,730000,350000,25,20,53,0,"UCF",50,350000,1,730000,1,4,0,0,0,0,0,0,0,0,64,0,0,1849,0,0,10,"Justin",2,0,75,0,20,8,"Miami",81,0,88,97,65,true,false,false,false,65,10,72,20,20,10,1,"McCray",83,0,12,69,65,67,1,84,6,1,20,65,65,7548,0,"C",10,0,2714,10,0,35,0,0,12,2014,554042946,5,5,10,71,68,69,5,4,1,92,0,12,54,10,72,10,89,0,35,1012793390,65,6,6,20,6,0,6,20,10,0,73,25,317,0,5,15,"554042946","Falcons",
81,25,62,85,30,0,22,2,1995,38,12,35,47,2330000,500000,6900000,46,52,51,0,"Washington",50,8270000,4,2000000,3,4,1,0,0,0,0,0,0,32,2,0,0,1383,0,1,34,"Kaleb",2,1,78,1,35,46,"Fife",85,0,88,97,66,true,false,false,false,76,33,81,15,20,10,1,"McGary",83,0,15,67,73,71,0,85,6,1,53,71,71,9564,1,"RT",48,0,20362,10,0,27,0,11,46,2018,554042958,23,29,36,69,74,73,5,6,1,99,0,41,71,31,83,36,87,0,34,1012793390,66,6,6,30,6,0,6,30,10,0,98,34,306,0,1,20,"554042958","Falcons",
85,29,73,69,35,0,16,9,1990,66,12,30,15,750000,660000,90000,44,35,68,0,"Buffalo",50,90000,1,660000,1,3,0,1,1,0,0,0,0,15,6,0,0,5877,0,0,76,"Steven",2,0,75,0,78,31,"Buffalo",79,0,93,97,64,true,false,false,false,55,44,88,15,25,10,0,"Means",19,100,36,45,45,45,1,79,6,1,67,69,69,6715,0,"RE",66,0,11930,30,0,77,0,0,15,2012,554042992,4,8,15,45,45,45,15,12,1,95,0,25,80,35,62,44,71,0,76,1012793390,64,6,6,30,6,0,6,20,10,0,69,45,263,0,7,46,"554042992","Falcons",
89,25,87,76,59,1,26,7,1995,64,16,46,49,6470000,6470000,0,65,71,82,0,"Florida",50,6000000,5,11210000,1,3,0,0,0,0,0,0,1,18,2,0,0,6212,0,0,55,"Keanu",2,0,73,1,94,8,"Webster",70,0,87,97,77,true,false,false,false,22,66,89,18,21,76,1,"Neal",25,1300,73,33,34,25,1,87,6,1,78,80,80,8160,0,"SS",47,0,17683,79,0,89,0,0,42,2015,554043100,29,34,44,33,33,20,1,11,1,98,0,62,87,63,91,56,76,1,72,1012793390,77,15,15,23,15,0,6,34,15,0,93,48,216,0,4,76,"554043100","Falcons",
91,28,85,64,50,0,14,10,1991,62,10,60,60,790000,750000,40000,55,68,83,0,"FAU",50,40000,1,750000,1,3,0,0,0,0,0,0,0,0,64,0,0,2232,1,0,53,"Sharrod",2,0,72,1,75,8,"Palmetto",60,0,88,97,65,true,false,false,false,41,54,87,13,14,40,1,"Neasman",15,100,65,35,35,35,1,83,6,1,66,65,65,8386,0,"SS",58,0,18011,67,0,70,0,0,35,2015,554043103,10,15,25,35,35,35,9,11,1,95,0,65,82,50,88,58,77,1,70,1012793390,65,6,6,19,6,0,6,15,14,0,78,55,198,0,4,59,"554043103","Falcons",
89,23,86,69,71,0,30,9,1996,39,17,61,66,1260000,900000,720000,73,75,90,0,"Colorado",50,1440000,4,3180000,2,2,0,0,0,0,0,0,0,27,3,0,0,4997,1,0,31,"Isaiah",2,0,72,1,46,2,"Goodyear",43,0,91,97,71,true,false,false,false,26,77,95,13,19,77,1,"Oliver",18,25,77,35,35,35,0,88,6,2,67,74,74,9013,0,"CB",22,0,13105,79,0,70,0,11,49,2017,554043164,42,48,54,35,35,35,3,14,1,98,0,71,90,69,93,25,59,0,52,1012793390,71,6,6,40,6,0,6,40,16,0,85,23,210,0,2,74,"554043164","Falcons",
87,23,79,66,74,0,8,9,1996,36,30,78,54,670000,590000,220000,90,61,81,0,"Pittsburgh",50,290000,4,2540000,3,3,0,0,0,0,0,0,0,15,6,0,0,3853,0,1,16,"Qadree",2,0,73,1,33,31,"Niagara Falls",45,0,90,97,64,true,false,false,false,30,77,73,15,21,50,1,"Ollison",50,0,21,31,40,48,1,82,13,1,22,64,64,9591,0,"HB",20,0,20642,25,0,38,2,11,46,2018,554043166,37,45,52,31,38,48,1,4,1,73,0,52,86,73,87,80,70,0,36,1012793390,64,11,15,30,22,0,16,28,11,0,86,80,232,0,1,29,"554043166","Falcons",
89,25,86,87,35,0,2,8,1995,68,15,26,49,700000,660000,80000,62,68,77,0,"Yale",50,160000,4,2460000,2,2,0,0,0,0,0,0,0,27,7,0,0,4550,0,0,49,"Foyesade",2,0,74,1,86,24,"St. Louis",75,0,89,97,71,true,false,false,false,54,42,88,14,20,40,1,"Oluokun",17,0,67,35,35,35,1,84,6,0,83,81,81,9347,0,"ROLB",56,0,13468,63,0,85,0,11,15,2017,554043170,10,10,20,35,35,35,3,20,1,95,0,47,90,32,86,36,68,1,83,1012793390,71,10,10,30,15,0,6,28,10,0,86,34,215,0,2,72,"554043170","Falcons",
89,24,86,59,74,0,12,9,1995,39,22,68,77,660000,660000,0,70,79,87,0,"Florida",50,0,1,660000,1,4,0,0,0,0,0,0,0,0,64,0,0,3724,0,0,11,"Brandon",2,0,68,1,15,8,"Deerfield Beach",45,0,87,97,61,true,false,false,false,15,80,78,12,17,72,1,"Powell",25,0,16,19,21,36,1,82,6,1,21,65,65,9893,1,"WR",11,0,13777,16,0,37,0,0,60,2017,554043275,69,72,75,13,23,49,8,2,1,79,0,78,86,72,80,44,49,0,31,1012793390,61,6,10,31,15,0,10,35,19,0,77,36,181,1,2,24,"554043275","Falcons",
89,29,75,60,27,0,3,11,1990,60,12,20,15,750000,750000,0,60,59,70,0,"Virginia",50,0,1,750000,1,3,0,0,0,0,0,0,0,0,64,0,0,2197,0,0,51,"LaRoy",2,0,73,0,85,45,"Norfolk",77,0,88,97,64,true,false,false,false,59,40,87,20,20,10,2,"Reynolds",17,250,58,45,45,45,1,83,6,1,62,66,66,6798,0,"ROLB",62,0,9795,54,0,78,0,0,15,2012,554043349,5,5,15,45,45,45,5,11,1,85,0,25,83,30,80,40,82,0,78,1012793390,64,6,6,30,6,0,6,30,10,0,76,44,228,0,7,62,"554043349","Falcons",
93,25,95,91,86,0,20,12,1994,24,29,73,83,2970000,1470000,3000000,75,89,92,0,"Alabama",50,6000000,4,4900000,2,4,0,0,0,0,0,0,2,27,2,0,0,2805,1,0,10,"Calvin",2,0,73,0,20,8,"Coconut Creek",44,0,86,97,88,true,false,false,false,18,93,85,16,19,68,1,"Ridley",23,0,17,22,15,30,1,89,13,1,17,88,88,9038,1,"WR",10,0,13113,24,0,33,0,11,86,2017,554043364,90,91,88,37,31,52,7,3,1,80,0,85,93,86,84,64,59,0,29,1012793390,88,18,23,18,28,0,24,32,22,0,80,30,190,1,2,25,"554043364","Falcons","[{""isEmpty"":true,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":"""",""signatureLogoId"":0,""signatureTitle"":"""",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":85,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Receivers with this ability catch more consistently while catching passes less than 10 yards from the LoS; outside the numbers."",""signatureLogoId"":1331,""signatureTitle"":""Short Out Elite"",""startActivated"":false,""unlockRequirement"":""""}}]"
87,28,77,51,44,0,1,1,1992,62,12,23,40,750000,750000,0,59,57,73,0,"Newberry College",50,0,1,750000,1,4,0,0,0,0,0,0,0,16,8,0,0,7277,0,0,59,"Edmond",2,0,75,1,73,39,"Wadmalaw Island",69,0,88,97,59,true,false,false,false,46,51,85,20,20,15,2,"Robinson",17,0,59,45,45,45,1,80,6,0,48,62,62,7591,0,"LOLB",47,0,2678,59,0,80,0,0,15,2015,554043391,5,5,15,45,45,45,1,15,1,88,0,35,83,45,85,40,72,0,75,1012793390,59,6,6,30,6,0,6,25,10,0,76,40,245,0,4,67,"554043391","Falcons",
80,35,68,89,60,0,17,5,1985,25,65,55,10,18960000,500000,67890000,64,32,68,1,"Boston College",50,92640000,6,79000000,4,4,0,0,0,0,0,0,1,4,2,0,0,19338,0,0,10,"Matt",1,0,76,0,12,37,"Exton",30,0,98,97,78,true,false,false,false,2,67,55,24,25,10,1,"Ryan",20,8500,15,15,25,15,2,81,90,1,15,85,85,6301,0,"QB",10,0,28325,10,0,30,0,11,12,2007,554043428,10,13,16,20,30,26,1,4,2,92,0,12,71,32,72,45,63,0,30,1012793390,78,88,92,89,92,1,88,85,84,1,95,30,217,0,12,20,"554043428","Falcons",
68,39,55,75,40,0,25,6,1981,23,33,25,15,2380000,2000000,380000,59,28,57,0,"Virginia",50,760000,2,3030000,1,4,0,0,0,0,0,0,0,28,4,0,0,11063,0,0,10,"Matt",1,0,78,0,12,37,"West Chester",21,0,80,97,46,true,false,false,false,8,47,44,14,22,10,1,"Schaub",11,1000,11,19,14,19,1,72,77,1,29,59,59,2651,0,"QB",10,0,17275,10,0,25,0,0,15,2003,554043458,12,14,15,11,11,16,1,2,1,98,0,15,62,37,76,20,64,0,23,1012793390,46,71,72,82,84,0,62,77,71,1,85,20,245,0,16,28,"554043458","Falcons",
81,26,59,68,23,0,22,7,1994,71,12,24,15,920000,710000,410000,26,25,54,0,"USF",50,820000,4,2600000,2,4,1,0,0,0,0,0,0,27,4,0,0,1428,0,0,61,"Deadrin",2,0,73,1,83,8,"Immokalee",83,0,91,97,67,true,false,false,false,94,28,66,11,16,10,0,"Senat",30,0,19,45,45,45,1,82,6,1,69,70,70,9053,0,"DT",68,0,13224,15,0,78,0,11,15,2017,554043480,3,7,15,45,45,45,13,11,1,94,0,15,67,17,80,34,91,0,79,1012793390,67,6,6,25,6,0,6,23,16,0,91,27,305,0,2,27,"554043480","Falcons",
93,24,92,66,58,0,30,5,1996,58,11,59,51,770000,590000,540000,63,59,92,0,"Ohio State",50,720000,4,2540000,3,2,0,0,0,0,0,0,0,10,5,0,0,8158,0,0,28,"Kendall",2,0,70,0,60,42,"Missouri City",47,0,83,97,74,true,false,false,false,20,72,92,15,15,71,1,"Sheffield",15,0,74,35,35,35,1,91,6,0,71,74,74,9626,0,"CB",24,0,20612,72,0,72,0,11,25,2018,554043491,10,10,20,35,35,35,3,11,1,99,0,60,93,67,88,24,56,0,59,1012793390,74,6,6,30,6,0,6,30,13,0,81,22,210,0,1,75,"554043491","Falcons",
79,24,68,52,10,0,6,8,1996,67,12,14,15,660000,660000,0,27,25,59,0,"Syracuse",50,0,2,1440000,2,4,1,0,0,0,0,0,0,32,8,0,0,1435,0,0,57,"Chris",2,0,76,1,76,12,"University Park",78,0,89,97,55,true,false,false,false,79,10,72,11,15,10,0,"Slayton",36,0,21,45,45,45,1,74,6,1,54,60,60,9630,0,"LE",66,0,20557,16,0,74,0,11,15,2019,554043535,3,7,15,45,45,45,5,13,1,99,0,15,68,10,69,10,86,0,77,1012793390,55,6,6,24,6,0,6,18,10,0,84,23,307,0,2,27,"554043535","Falcons",
91,24,83,66,78,0,11,9,1995,20,24,78,69,820000,660000,320000,84,71,77,0,"Southern Miss",50,640000,4,2460000,2,2,0,0,0,0,0,0,0,27,5,0,0,227,0,1,10,"Ito",2,0,69,1,23,0,"Mobile",31,0,88,97,69,true,false,false,false,25,84,87,13,18,76,1,"Smith",30,0,15,34,39,54,1,87,15,1,19,69,69,9352,0,"HB",10,0,13158,20,0,35,0,11,62,2017,554043555,56,64,69,23,28,30,8,5,1,98,0,65,91,79,88,79,74,0,28,1012793390,69,15,20,30,25,0,18,28,20,0,82,50,195,0,2,20,"554043555","Falcons",
79,28,84,77,52,0,8,4,1992,49,12,42,55,1220000,500000,1460000,75,60,69,0,"San Jose State",50,1460000,3,2850000,3,3,0,0,0,0,0,0,0,0,64,0,0,5692,0,1,62,"Keith",2,0,72,1,71,4,"Covina",59,0,90,97,62,true,false,false,false,40,64,76,20,20,10,1,"Smith",74,0,62,35,39,64,1,69,6,1,59,62,62,7605,0,"FB",55,0,2365,73,0,75,0,11,47,2013,554043562,35,43,53,47,53,59,1,20,1,99,0,50,75,55,79,58,76,1,73,1012793390,62,6,6,25,6,0,6,25,16,0,74,59,240,0,6,69,"554043562","Falcons",
91,21,87,80,67,0,23,9,1998,47,15,58,55,2600000,500000,12300000,58,66,88,0,"Clemson",50,12300000,4,2000000,4,2,0,0,0,0,0,0,0,17,2,0,0,1000,0,0,43,"A.J.",2,0,73,1,56,9,"Atlanta",50,0,91,97,75,true,false,false,false,24,75,83,12,19,40,2,"Terrell Jr",19,0,76,35,35,35,1,88,6,0,77,77,77,610,0,"CB",28,0,21002,76,0,74,0,11,38,2020,554043690,20,26,31,35,35,35,3,11,1,97,0,62,92,66,92,47,60,0,53,1012793390,75,6,6,30,6,0,6,22,13,0,83,35,195,0,0,79,"554043690","Falcons",
87,25,85,71,80,0,14,6,1995,37,22,72,80,750000,750000,0,74,81,79,0,"Ole Miss",50,0,1,750000,1,4,0,0,0,0,0,0,0,24,2,0,0,4191,1,1,11,"Laquon",2,1,74,0,15,12,"Crete",41,0,88,97,66,true,false,false,false,80,81,80,22,23,25,1,"Treadwell",21,0,16,15,11,43,1,84,20,2,21,68,68,8238,1,"WR",11,0,17555,16,0,40,0,0,71,2015,554043748,70,74,76,24,30,44,3,6,1,95,0,85,86,69,80,78,72,0,38,1012793390,66,18,19,33,21,0,23,37,22,0,83,59,215,1,4,24,"554043748","Falcons",
86,24,73,63,25,0,25,7,1996,69,12,12,17,590000,590000,0,43,33,57,0,"UCLA",50,0,1,590000,1,3,1,1,1,0,0,0,0,0,64,0,0,2056,0,0,65,"Jacob",2,0,74,1,70,4,"Corona",78,0,87,97,64,true,false,false,false,91,24,72,12,17,9,0,"Tuioti-Mariner",17,0,28,44,45,45,1,79,6,1,65,68,68,9945,0,"LE",75,0,13564,22,0,78,0,0,17,2017,554043757,13,13,13,45,44,45,5,14,1,97,0,19,76,25,72,29,78,0,79,1012793390,64,6,6,21,6,0,6,22,10,0,83,33,285,0,2,30,"554043757","Falcons",
86,23,81,68,53,0,28,8,1997,67,12,44,42,800000,610000,750000,47,55,75,0,"Fresno State",50,750000,4,3300000,4,3,0,0,1,0,0,0,0,14,5,0,0,1017,0,0,63,"Mykal",2,0,75,1,84,4,"Sacramento",73,0,91,97,66,true,false,false,false,43,60,80,14,17,10,2,"Walker",24,0,54,45,45,47,1,82,6,1,70,69,69,642,0,"LOLB",56,0,21253,42,0,80,0,11,20,2020,554043817,20,25,33,45,45,47,3,14,1,99,0,48,84,51,85,52,72,0,82,1012793390,66,6,6,22,6,0,6,25,15,0,88,40,230,0,0,59,"554043817","Falcons",
73,29,58,74,29,0,18,7,1991,32,12,9,20,750000,750000,0,27,30,46,0,"Boston College",50,0,1,750000,1,4,0,0,0,0,0,0,0,0,64,0,0,6167,0,0,30,"John",2,0,79,0,41,37,"Pittsburgh",78,0,83,97,59,true,false,false,false,75,21,66,15,27,10,1,"Wetzel",79,0,11,63,58,66,1,80,5,1,21,59,59,7633,0,"LT",40,0,12432,10,0,45,0,0,14,2013,554043881,5,7,17,67,64,66,5,6,1,99,0,24,56,15,85,27,84,0,31,1012793390,59,7,10,16,11,0,5,29,10,0,79,30,328,0,6,11,"554043881","Falcons",
90,23,85,55,58,0,19,5,1997,53,17,44,53,500000,0,0,61,64,82,0,"Minnesota",50,0,2,1160000,2,2,0,0,0,0,0,0,0,34,8,0,0,525,0,0,44,"Chris",2,0,72,1,50,9,"Atlanta",54,0,83,97,60,true,false,false,false,29,72,83,12,18,45,1,"Williamson",17,0,60,35,35,35,1,87,6,1,58,61,61,0,0,"CB",37,0,21214,66,0,72,0,11,38,2020,554043946,37,42,46,35,35,35,3,15,1,98,0,66,91,63,86,33,62,0,56,1012793390,60,6,6,35,6,0,6,35,17,0,84,28,205,0,0,63,"554043946","Falcons",
89,30,85,77,65,0,5,12,1989,56,10,47,54,890000,750000,140000,65,66,87,0,"Connecticut",50,140000,1,750000,1,3,0,0,0,0,0,0,0,9,4,0,0,4760,0,0,50,"Blidi",2,0,73,0,57,37,"Edinboro",45,0,85,97,68,true,false,false,false,33,72,84,31,32,55,1,"Wreh-Wilson",15,250,66,35,35,35,1,85,6,1,74,69,69,6290,0,"CB",45,0,1393,76,0,71,0,0,35,2012,554044016,10,10,20,35,35,35,3,12,1,97,0,65,86,66,91,30,60,0,54,1012793390,68,6,6,32,6,0,6,30,16,0,69,35,190,0,7,68,"554044016","Falcons",
90,23,86,70,77,0,23,7,1997,35,24,73,75,590000,590000,0,73,80,87,0,"Virginia",50,0,3,1760000,2,3,0,0,0,0,0,0,0,0,64,0,0,3044,1,0,23,"Olamide",2,0,68,1,25,29,"Plainfield",44,0,88,97,64,true,false,false,false,17,82,85,15,13,72,1,"Zaccheaus",31,0,15,19,19,35,1,85,13,1,30,68,68,688,0,"WR",15,0,20802,10,0,39,0,11,67,2018,554044033,72,71,73,20,26,48,3,6,1,79,0,79,89,74,83,39,54,0,35,1012793390,64,7,12,45,19,0,10,31,20,0,84,35,193,1,1,23,"554044033","Falcons",
83,24,63,61,10,0,25,2,1996,30,12,5,15,500000,0,0,30,26,52,0,"Tulsa",50,0,2,1280000,2,4,0,0,0,0,0,0,0,0,64,0,0,0,0,0,41,"Willie",2,0,75,1,41,42,"Houston",77,0,86,97,54,true,false,false,false,66,10,76,25,25,10,1,"Wright",80,0,12,62,58,60,1,80,6,1,38,54,54,0,0,"C",34,0,20778,10,0,32,0,11,15,2020,554044108,5,5,15,63,60,62,5,3,1,92,0,15,70,10,81,30,82,0,46,1012793390,54,6,6,30,6,0,6,30,12,0,85,15,300,0,0,15,"554044108","Falcons",
86,32,76,73,70,0,17,7,1988,50,14,44,71,750000,750000,0,73,76,65,0,"Tennessee",50,0,1,750000,1,4,0,0,0,0,0,0,0,1,64,1,0,9457,1,1,29,"Luke",2,0,77,1,25,16,"Berea",72,0,83,97,65,true,false,false,false,88,64,78,22,14,10,1,"Stocker",66,0,11,52,56,57,2,77,6,1,22,65,65,4487,1,"TE",20,0,10646,25,0,44,0,0,64,2020,554044120,54,57,62,62,64,64,12,4,1,98,0,63,79,63,87,73,75,0,45,1012793390,65,6,10,35,15,0,10,42,10,0,93,76,253,0,9,27,"554044120","Falcons",
78,26,62,54,16,0,2,10,1993,25,12,11,15,500000,0,0,30,24,53,0,"W. Michigan",50,0,2,1350000,2,4,0,0,0,0,0,0,0,1,64,0,0,3795,0,0,10,"Willie",2,0,77,1,38,21,"Lathrup Village",74,0,89,97,53,true,false,false,false,72,13,56,12,15,10,1,"Beavers",75,0,12,62,64,63,1,77,6,1,28,55,55,7890,0,"LT",10,0,17790,10,0,30,0,11,15,2020,554044173,5,5,15,62,64,63,5,2,1,99,0,15,62,10,88,10,80,0,37,1012793390,53,6,6,6,6,0,6,11,10,0,92,21,322,0,4,13,"554044173","Falcons",
88,21,82,57,72,0,31,10,1998,58,15,58,60,610000,610000,0,57,61,84,0,"Wyoming",50,0,1,610000,1,3,0,0,0,0,0,0,0,1,64,0,0,787,0,0,44,"Tyler",2,0,69,1,64,4,"Hawthorne",52,0,88,97,63,true,false,false,false,44,78,90,18,19,83,2,"Hall",14,0,63,35,35,35,1,87,6,2,61,63,63,0,0,"CB",38,0,21423,68,0,76,0,0,24,2020,554044251,23,30,35,35,35,35,8,11,1,99,0,63,92,71,89,42,55,0,58,1012793390,63,6,6,30,6,0,6,31,14,0,81,38,190,0,0,65,"554044251","Falcons",
93,23,96,82,77,0,9,2,1997,24,31,88,70,8510000,3320000,10380000,95,74,94,0,"Penn State",50,20760000,4,10430000,2,3,0,0,0,0,0,0,3,3,2,0,0,2751,0,1,25,"Saquon",2,0,71,1,17,37,"Coplay",37,0,89,97,89,true,false,false,false,26,92,94,14,19,81,1,"Barkley",34,1750,15,33,38,54,1,93,18,1,21,89,89,8813,0,"HB",17,0,13085,10,0,36,0,11,69,2017,554041466,61,67,75,31,35,36,7,6,1,72,0,77,92,90,97,87,81,0,28,1012793392,89,29,34,25,41,0,36,41,18,0,90,83,233,0,2,13,"554041466","Giants","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":0,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":""Rush for 10+ yards"",""signatureDeactivationDescription"":""Don't get tackled for loss"",""signatureDescription"":""Some players thrive on making defenders look silly. When they enter the zone, this ability increases their fakeout rate on the next juke, spin or hurdle."",""signatureLogoId"":1109,""signatureTitle"":""First One Free"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Ballcarriers with this ability have steerable juke and spin animations."",""signatureLogoId"":1222,""signatureTitle"":""Evasive"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":85,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Running backs with this ability have better catch in traffic and route running when coming out of the backfield against linebackers and linemen."",""signatureLogoId"":1120,""signatureTitle"":""Backfield Mismatch"",""startActivated"":false,""unlockRequirement"":""""}}]"
78,25,61,55,10,0,8,8,1995,40,12,5,22,680000,680000,0,35,37,52,0,"Utah",50,0,3,2500000,3,4,0,0,0,0,0,0,0,27,8,0,0,1192,0,0,30,"Jackson",2,0,79,0,35,43,"Salt Lake City",78,0,89,97,46,true,false,false,false,72,10,68,11,21,10,1,"Barton",77,0,12,59,61,60,1,80,6,1,24,54,54,9382,0,"LT",40,0,20669,10,0,35,0,11,22,2018,554041476,10,15,22,60,63,62,15,3,1,99,0,25,66,10,83,10,83,0,40,1012793392,46,6,6,25,6,0,6,16,13,0,87,21,302,0,1,12,"554041476","Giants",
